imageName X Y Z Omega Phi Kappa
Elettra-Carroponte2024-5339_pt.jpg 81.541906 -58.616423 5.980470 27.417999 -39.610168 -56.332377
Elettra-Carroponte2024-5340_pt.jpg 81.981617 -58.054741 5.983627 28.117123 -39.238329 -55.349795
Elettra-Carroponte2024-5341_pt.jpg 82.412030 -57.487455 5.985565 28.713833 -38.865769 -54.386626
Elettra-Carroponte2024-5342_pt.jpg 82.833397 -56.911825 5.983996 29.295206 -38.464434 -53.449058
Elettra-Carroponte2024-5343_pt.jpg 83.248224 -56.329819 5.978442 29.781076 -37.964700 -52.543464
Elettra-Carroponte2024-5344_pt.jpg 83.651201 -55.742397 5.970944 30.258275 -37.516839 -51.690654
Elettra-Carroponte2024-5345_pt.jpg 84.048643 -55.146707 5.965612 30.671005 -37.057747 -50.785184
Elettra-Carroponte2024-5346_pt.jpg 84.437882 -54.544538 5.960806 31.154974 -36.520947 -49.887270
Elettra-Carroponte2024-5347_pt.jpg 84.818135 -53.933564 5.958028 31.788887 -36.061256 -48.961603
Elettra-Carroponte2024-5348_pt.jpg 85.191163 -53.315173 5.957717 32.426218 -35.602357 -48.044552
Elettra-Carroponte2024-5349_pt.jpg 85.551784 -52.694787 5.958581 32.941805 -35.165372 -47.116674
Elettra-Carroponte2024-5350_pt.jpg 85.902421 -52.069900 5.962570 33.540089 -34.760592 -46.215532
Elettra-Carroponte2024-5351_pt.jpg 86.242620 -51.441358 5.969604 34.178708 -34.309998 -45.348002
Elettra-Carroponte2024-5352_pt.jpg 86.572568 -50.806282 5.972601 34.667048 -33.859367 -44.463294
Elettra-Carroponte2024-5353_pt.jpg 86.897250 -50.163602 5.973226 35.082029 -33.375742 -43.560985
Elettra-Carroponte2024-5354_pt.jpg 87.212354 -49.512385 5.968984 35.611428 -32.756036 -42.827587
Elettra-Carroponte2024-5355_pt.jpg 87.518744 -48.857707 5.964223 35.894339 -32.307143 -42.018174
Elettra-Carroponte2024-5356_pt.jpg 87.811928 -48.196977 5.958253 36.220748 -31.689561 -41.219932
Elettra-Carroponte2024-5357_pt.jpg 88.095120 -47.531936 5.952312 36.500234 -31.145907 -40.372432
Elettra-Carroponte2024-5358_pt.jpg 88.368787 -46.858655 5.948892 36.912904 -30.594922 -39.585262
Elettra-Carroponte2024-5359_pt.jpg 88.634489 -46.179100 5.946098 37.254304 -30.153290 -38.671085
Elettra-Carroponte2024-5360_pt.jpg 88.887653 -45.494507 5.944968 37.940904 -29.572477 -37.899332
Elettra-Carroponte2024-5361_pt.jpg 89.130316 -44.808631 5.947886 38.413050 -29.060865 -37.077542
Elettra-Carroponte2024-5362_pt.jpg 89.360700 -44.121122 5.950273 38.791170 -28.564310 -36.183522
Elettra-Carroponte2024-5363_pt.jpg 89.582470 -43.432865 5.953690 39.362028 -27.957538 -35.501105
Elettra-Carroponte2024-5364_pt.jpg 89.792838 -42.747407 5.957227 39.688378 -27.534502 -34.607966
Elettra-Carroponte2024-5365_pt.jpg 89.991008 -42.055402 5.954090 39.981983 -26.994797 -33.921179
Elettra-Carroponte2024-5366_pt.jpg 90.182489 -41.361698 5.950304 40.288315 -26.339667 -33.245003
Elettra-Carroponte2024-5367_pt.jpg 90.360334 -40.664863 5.944588 40.462671 -25.779509 -32.528031
Elettra-Carroponte2024-5368_pt.jpg 90.532598 -39.964507 5.940701 40.745372 -25.129880 -31.891075
Elettra-Carroponte2024-5369_pt.jpg 90.690955 -39.262199 5.935471 40.906860 -24.596198 -31.121550
Elettra-Carroponte2024-5370_pt.jpg 90.840476 -38.551451 5.932334 41.205763 -24.023345 -30.390749
Elettra-Carroponte2024-5371_pt.jpg 90.979334 -37.842579 5.930383 41.579856 -23.397240 -29.706620
Elettra-Carroponte2024-5372_pt.jpg 91.107330 -37.141760 5.932038 41.829983 -22.899366 -28.957253
Elettra-Carroponte2024-5373_pt.jpg 91.224333 -36.436818 5.931363 42.128561 -22.297531 -28.236334
Elettra-Carroponte2024-5374_pt.jpg 91.330165 -35.733606 5.937934 42.520467 -21.853677 -27.592226
Elettra-Carroponte2024-5375_pt.jpg 91.422633 -35.025749 5.941295 42.901882 -21.213046 -26.990835
Elettra-Carroponte2024-5376_pt.jpg 91.508042 -34.318574 5.943249 43.109359 -20.665578 -26.291203
Elettra-Carroponte2024-5377_pt.jpg 91.579339 -33.605554 5.938891 43.295882 -20.168679 -25.661851
Elettra-Carroponte2024-5378_pt.jpg 91.643700 -32.889182 5.933526 43.392168 -19.343805 -24.993178
Elettra-Carroponte2024-5379_pt.jpg 91.697621 -32.175832 5.929978 43.558355 -18.884006 -24.339776
Elettra-Carroponte2024-5380_pt.jpg 91.732487 -31.458473 5.925018 43.690421 -18.359938 -23.668298
Elettra-Carroponte2024-5381_pt.jpg 91.765712 -30.739796 5.923340 43.927268 -17.619069 -23.130001
Elettra-Carroponte2024-5382_pt.jpg 91.788498 -30.021518 5.922456 44.066604 -17.162929 -22.320538
Elettra-Carroponte2024-5383_pt.jpg 91.796695 -29.305962 5.916358 44.286910 -16.476077 -21.661272
Elettra-Carroponte2024-5384_pt.jpg 91.798256 -28.592510 5.926402 44.616972 -15.861109 -21.182635
Elettra-Carroponte2024-5385_pt.jpg 91.786799 -27.879983 5.929056 44.829283 -15.393727 -20.457882
Elettra-Carroponte2024-5386_pt.jpg 91.765321 -27.157291 5.932984 45.066491 -14.759890 -19.865084
Elettra-Carroponte2024-5387_pt.jpg 91.725608 -26.349294 5.936452 45.268005 -14.060677 -19.088552
Elettra-Carroponte2024-5388_pt.jpg 91.669059 -25.510704 5.932999 45.443074 -13.517698 -18.333909
Elettra-Carroponte2024-5389_pt.jpg 91.597203 -24.667330 5.925598 45.385929 -12.656844 -17.654236
Elettra-Carroponte2024-5390_pt.jpg 91.512487 -23.825104 5.920192 45.424164 -11.868112 -16.946599
Elettra-Carroponte2024-5391_pt.jpg 91.407231 -22.983426 5.913299 45.625261 -11.148568 -16.208953
Elettra-Carroponte2024-5392_pt.jpg 91.289290 -22.141536 5.909282 45.744972 -10.394249 -15.447561
Elettra-Carroponte2024-5393_pt.jpg 91.164595 -21.330564 5.909546 45.934008 -9.732366 -14.694715
Elettra-Carroponte2024-5394_pt.jpg 91.023292 -20.524204 5.910609 46.224609 -8.865924 -14.110231
Elettra-Carroponte2024-5395_pt.jpg 90.867104 -19.723653 5.917101 46.401305 -8.248332 -13.293911
Elettra-Carroponte2024-5396_pt.jpg 90.698300 -18.929115 5.923057 46.640066 -7.555505 -12.671875
Elettra-Carroponte2024-5397_pt.jpg 90.517493 -18.137695 5.929934 46.752216 -6.848165 -11.933449
Elettra-Carroponte2024-5398_pt.jpg 90.322402 -17.345959 5.926129 46.720237 -6.167089 -11.154909
Elettra-Carroponte2024-5399_pt.jpg 90.112196 -16.555687 5.921352 46.723875 -5.396227 -10.562761
Elettra-Carroponte2024-5400_pt.jpg 89.896949 -15.793290 5.916593 46.474273 -4.805399 -9.732712
Elettra-Carroponte2024-5401_pt.jpg 89.672723 -15.045418 5.911316 46.435146 -3.995674 -9.204625
Elettra-Carroponte2024-5402_pt.jpg 89.430242 -14.294432 5.908885 46.458208 -3.310315 -8.529042
Elettra-Carroponte2024-5403_pt.jpg 89.180743 -13.550492 5.908317 46.669085 -2.614016 -7.964952
Elettra-Carroponte2024-5404_pt.jpg 88.921804 -12.812597 5.911908 46.752397 -1.897300 -7.293367
Elettra-Carroponte2024-5405_pt.jpg 88.646915 -12.082516 5.916020 46.892852 -1.277195 -6.623522
Elettra-Carroponte2024-5406_pt.jpg 88.358532 -11.355186 5.918828 46.848228 -0.571796 -5.971076
Elettra-Carroponte2024-5407_pt.jpg 88.061093 -10.632247 5.925112 46.907209 0.201648 -5.378224
Elettra-Carroponte2024-5408_pt.jpg 87.760314 -9.931464 5.927007 46.926602 0.806211 -4.772682
Elettra-Carroponte2024-5409_pt.jpg 87.449977 -9.243800 5.923209 46.937360 1.466337 -4.171666
Elettra-Carroponte2024-5410_pt.jpg 87.134735 -8.564697 5.917962 46.888621 2.075745 -3.528179
Elettra-Carroponte2024-5411_pt.jpg 86.807026 -7.895461 5.915622 46.826234 2.645156 -2.899473
Elettra-Carroponte2024-5412_pt.jpg 86.457247 -7.205595 5.912409 46.646682 3.390999 -2.238999
Elettra-Carroponte2024-5413_pt.jpg 86.084988 -6.497665 5.913267 46.662516 4.213123 -1.682837
Elettra-Carroponte2024-5414_pt.jpg 85.705995 -5.807148 5.912945 46.690643 4.809654 -1.010797
Elettra-Carroponte2024-5415_pt.jpg 85.321421 -5.131650 5.917377 46.683094 5.631106 -0.487583
Elettra-Carroponte2024-5416_pt.jpg 84.923265 -4.458818 5.924010 46.718812 6.273588 0.196315
Elettra-Carroponte2024-5417_pt.jpg 84.514035 -3.794353 5.932162 46.756222 6.934022 0.847055
Elettra-Carroponte2024-5418_pt.jpg 84.094183 -3.136143 5.939184 46.714345 7.638895 1.502703
Elettra-Carroponte2024-5419_pt.jpg 83.661314 -2.481673 5.937652 46.632058 8.292046 2.173688
Elettra-Carroponte2024-5420_pt.jpg 83.212871 -1.833204 5.928731 46.346391 9.001690 2.900708
Elettra-Carroponte2024-5421_pt.jpg 82.759041 -1.194843 5.922176 46.071138 9.580469 3.624970
Elettra-Carroponte2024-5422_pt.jpg 82.291617 -0.565095 5.916746 45.791495 10.232609 4.385689
Elettra-Carroponte2024-5423_pt.jpg 81.814296 0.060441 5.913574 45.619229 10.809349 5.151213
Elettra-Carroponte2024-5424_pt.jpg 81.321281 0.681912 5.910994 45.479201 11.603454 5.766882
Elettra-Carroponte2024-5425_pt.jpg 80.824264 1.290628 5.909232 45.419251 12.326302 6.385151
Elettra-Carroponte2024-5426_pt.jpg 80.319081 1.888805 5.913143 45.337803 12.995517 7.041269
Elettra-Carroponte2024-5427_pt.jpg 79.803585 2.480420 5.916196 45.231752 13.682453 7.781686
Elettra-Carroponte2024-5428_pt.jpg 79.273749 3.068307 5.918074 45.217194 14.280167 8.400233
Elettra-Carroponte2024-5429_pt.jpg 78.717137 3.664869 5.920511 45.051003 15.069851 9.006457
Elettra-Carroponte2024-5430_pt.jpg 78.150966 4.252166 5.918005 44.830181 15.769185 9.711329
Elettra-Carroponte2024-5431_pt.jpg 77.588378 4.820593 5.912748 44.525028 16.400720 10.525872
Elettra-Carroponte2024-5432_pt.jpg 77.022961 5.369745 5.908040 44.261464 16.938444 11.301421
Elettra-Carroponte2024-5433_pt.jpg 76.446861 5.907737 5.903703 43.966870 17.682414 12.023103
Elettra-Carroponte2024-5434_pt.jpg 75.860559 6.441915 5.903750 43.724804 18.345602 12.739860
Elettra-Carroponte2024-5435_pt.jpg 75.267664 6.965860 5.901777 43.489175 18.943318 13.603234
Elettra-Carroponte2024-5436_pt.jpg 74.668642 7.473221 5.901268 43.382769 19.667137 14.132686
Elettra-Carroponte2024-5437_pt.jpg 74.063434 7.969067 5.908419 43.198933 20.337979 14.888431
Elettra-Carroponte2024-5438_pt.jpg 73.452595 8.452911 5.914266 42.995927 21.086826 15.541206
Elettra-Carroponte2024-5439_pt.jpg 72.835126 8.927655 5.919764 42.824463 21.761431 16.220968
Elettra-Carroponte2024-5440_pt.jpg 72.207994 9.393012 5.923986 42.531663 22.449394 16.948970
Elettra-Carroponte2024-5441_pt.jpg 71.570311 9.849285 5.923319 42.299618 23.064688 17.603655
Elettra-Carroponte2024-5442_pt.jpg 70.927410 10.293134 5.918380 41.842704 23.587162 18.524132
Elettra-Carroponte2024-5443_pt.jpg 70.277543 10.728106 5.916170 41.447111 24.255441 19.240696
Elettra-Carroponte2024-5444_pt.jpg 69.622786 11.153223 5.916235 41.113313 24.657919 20.193917
Elettra-Carroponte2024-5445_pt.jpg 68.955263 11.566863 5.918103 40.805998 25.334552 20.918918
Elettra-Carroponte2024-5446_pt.jpg 68.283398 11.970516 5.923101 40.518453 26.007291 21.713303
Elettra-Carroponte2024-5447_pt.jpg 67.604295 12.359686 5.927214 40.237935 26.753041 22.356588
Elettra-Carroponte2024-5448_pt.jpg 66.922628 12.737624 5.933839 39.947546 27.417640 23.110408
Elettra-Carroponte2024-5449_pt.jpg 66.238203 13.105089 5.942435 39.647285 28.007381 23.908084
Elettra-Carroponte2024-5450_pt.jpg 65.546963 13.461230 5.949687 39.295193 28.583693 24.767976
Elettra-Carroponte2024-5451_pt.jpg 64.843394 13.807871 5.944590 38.810279 29.230002 25.550407
Elettra-Carroponte2024-5452_pt.jpg 64.138091 14.142598 5.938947 38.247888 29.664808 26.517511
Elettra-Carroponte2024-5453_pt.jpg 63.432310 14.463733 5.931340 37.730078 30.039106 27.484848
Elettra-Carroponte2024-5454_pt.jpg 62.717011 14.773732 5.926125 37.192330 30.509289 28.373853
Elettra-Carroponte2024-5455_pt.jpg 61.991554 15.074438 5.923733 36.542929 31.071205 29.458620
Elettra-Carroponte2024-5456_pt.jpg 61.262448 15.364409 5.924100 36.165956 31.700597 30.172584
Elettra-Carroponte2024-5457_pt.jpg 60.527482 15.640939 5.923496 35.713225 32.279781 31.150782
Elettra-Carroponte2024-5458_pt.jpg 59.757260 15.917079 5.927860 35.289336 32.945532 31.957020
Elettra-Carroponte2024-5459_pt.jpg 58.954318 16.185687 5.933185 34.924047 33.463189 32.911183
Elettra-Carroponte2024-5460_pt.jpg 58.128941 16.447877 5.939666 34.352641 34.309619 33.744654
Elettra-Carroponte2024-5461_pt.jpg 57.254836 16.708220 5.939715 33.762474 34.783972 35.058687
Elettra-Carroponte2024-5462_pt.jpg 56.379107 16.949658 5.934988 33.051582 35.327863 36.220711
Elettra-Carroponte2024-5463_pt.jpg 55.517013 17.172739 5.930118 32.276862 35.901878 37.326947
Elettra-Carroponte2024-5464_pt.jpg 54.649079 17.377178 5.927950 31.603015 36.380729 38.547299
Elettra-Carroponte2024-5465_pt.jpg 53.763690 17.567711 5.923398 30.924236 36.935499 39.695374
Elettra-Carroponte2024-5466_pt.jpg 52.886865 17.739415 5.923501 30.193476 37.513470 40.976056
Elettra-Carroponte2024-5467_pt.jpg 52.007568 17.894174 5.927298 29.502152 38.235716 41.971932
Elettra-Carroponte2024-5468_pt.jpg 51.118408 18.032852 5.934272 28.770301 38.824141 43.211063
Elettra-Carroponte2024-5469_pt.jpg 50.234764 18.153810 5.941824 28.093656 39.409464 44.339260
Elettra-Carroponte2024-5470_pt.jpg 49.336473 18.263507 5.942926 27.306242 39.859173 45.700013
Elettra-Carroponte2024-5471_pt.jpg 48.437852 18.353460 5.937707 26.429062 40.256807 46.949493
Elettra-Carroponte2024-5472_pt.jpg 47.527657 18.425591 5.930917 25.455466 40.608870 48.358767
Elettra-Carroponte2024-5473_pt.jpg 46.612943 18.479229 5.924341 24.419367 41.013578 49.736184
Elettra-Carroponte2024-5474_pt.jpg 45.598627 18.520913 5.917626 23.543433 41.474653 51.163108
Elettra-Carroponte2024-5475_pt.jpg 44.580820 18.537390 5.916387 22.494259 42.001645 52.711323
Elettra-Carroponte2024-5476_pt.jpg 43.564394 18.530346 5.922532 21.571267 42.544123 54.197772
Elettra-Carroponte2024-5477_pt.jpg 42.617198 18.508120 5.930196 20.649101 43.075604 55.552914
Elettra-Carroponte2024-5478_pt.jpg 41.647576 18.470090 5.935118 19.668699 43.526134 57.020683
Elettra-Carroponte2024-5479_pt.jpg 40.682923 18.408625 5.935590 18.667234 43.913745 58.474821
Elettra-Carroponte2024-5480_pt.jpg 39.758807 18.331183 5.931554 17.542546 44.180293 60.084917
Elettra-Carroponte2024-5481_pt.jpg 38.881690 18.240374 5.926264 16.405214 44.384615 61.576622
Elettra-Carroponte2024-5482_pt.jpg 37.982658 18.130728 5.922585 15.247366 44.570275 63.087986
Elettra-Carroponte2024-5483_pt.jpg 37.072269 18.001747 5.920192 14.372809 44.840415 64.595209
Elettra-Carroponte2024-5484_pt.jpg 36.148327 17.848264 5.919888 13.251852 45.233334 66.129825
Elettra-Carroponte2024-5485_pt.jpg 35.409834 17.712931 5.926281 12.324154 45.531886 67.341115
Elettra-Carroponte2024-5486_pt.jpg 34.712368 17.580257 5.932060 11.385988 45.745953 68.593423
Elettra-Carroponte2024-5487_pt.jpg 34.041655 17.438753 5.936897 10.603659 45.995413 69.679590
Elettra-Carroponte2024-5488_pt.jpg 33.375156 17.289754 5.940559 9.918650 46.205614 70.658896
Elettra-Carroponte2024-5489_pt.jpg 32.711975 17.129760 5.940226 9.156166 46.316800 71.856184
Elettra-Carroponte2024-5490_pt.jpg 32.072745 16.966414 5.937038 8.149631 46.361956 73.092244
Elettra-Carroponte2024-5491_pt.jpg 31.469249 16.804801 5.930837 7.443098 46.342325 74.148274
Elettra-Carroponte2024-5492_pt.jpg 30.942937 16.656858 5.927242 6.804422 46.310821 75.067982
Elettra-Carroponte2024-5493_pt.jpg 30.437421 16.508576 5.923803 6.103663 46.323448 75.954969
Elettra-Carroponte2024-5494_pt.jpg 29.963498 16.362440 5.920046 5.538282 46.345585 76.849877
Elettra-Carroponte2024-5495_pt.jpg 29.485666 16.210017 5.918739 5.031532 46.346453 77.715072
Elettra-Carroponte2024-5496_pt.jpg 29.004027 16.051378 5.918007 4.365343 46.436713 78.572337
Elettra-Carroponte2024-5497_pt.jpg 28.474271 15.872007 5.918387 3.382300 46.523748 79.663427
Elettra-Carroponte2024-5498_pt.jpg 27.943245 15.682585 5.917005 2.769578 46.633912 80.573785
Elettra-Carroponte2024-5499_pt.jpg 27.415368 15.488041 5.918723 2.019736 46.729291 81.546617
Elettra-Carroponte2024-5500_pt.jpg 26.889757 15.287085 5.922002 1.284232 46.820922 82.569822
Elettra-Carroponte2024-5501_pt.jpg 26.366495 15.075943 5.924942 0.576374 46.895884 83.544976
Elettra-Carroponte2024-5502_pt.jpg 25.844588 14.859883 5.927611 -0.139386 46.980743 84.478217
Elettra-Carroponte2024-5503_pt.jpg 25.325813 14.638063 5.930923 -0.810525 46.998032 85.512079
Elettra-Carroponte2024-5504_pt.jpg 24.807697 14.411445 5.931928 -1.646798 46.996576 86.533971
Elettra-Carroponte2024-5505_pt.jpg 24.292438 14.176431 5.925043 -2.253699 46.933234 87.545969
Elettra-Carroponte2024-5506_pt.jpg 23.778424 13.936076 5.925541 -3.099362 46.809482 88.612109
Elettra-Carroponte2024-5507_pt.jpg 23.293820 13.704076 5.920166 -3.735749 46.707129 89.615392
Elettra-Carroponte2024-5508_pt.jpg 22.819898 13.463260 5.919070 -4.389846 46.596358 90.511886
Elettra-Carroponte2024-5509_pt.jpg 22.334708 13.219850 5.918469 -5.142101 46.489013 91.461426
Elettra-Carroponte2024-5510_pt.jpg 21.842146 12.962049 5.915921 -5.694908 46.396526 92.440376
Elettra-Carroponte2024-5511_pt.jpg 21.317792 12.680912 5.918179 -6.669455 46.397401 93.437916
Elettra-Carroponte2024-5512_pt.jpg 20.747007 12.361504 5.918413 -7.391114 46.265444 94.634365
Elettra-Carroponte2024-5513_pt.jpg 20.178321 12.034399 5.918020 -8.232520 46.208904 95.734766
Elettra-Carroponte2024-5514_pt.jpg 19.611814 11.696143 5.922270 -9.100079 46.155426 96.919438
Elettra-Carroponte2024-5515_pt.jpg 19.028963 11.338962 5.927839 -9.915619 46.123525 98.046138
Elettra-Carroponte2024-5516_pt.jpg 18.451664 10.974314 5.933802 -10.864930 45.994243 99.265554
Elettra-Carroponte2024-5517_pt.jpg 17.879795 10.599038 5.938811 -11.685118 45.918193 100.394319
Elettra-Carroponte2024-5518_pt.jpg 17.315159 10.219578 5.938255 -12.558268 45.668038 101.612479
Elettra-Carroponte2024-5519_pt.jpg 16.777966 9.842975 5.937664 -13.334273 45.434884 102.620846
Elettra-Carroponte2024-5520_pt.jpg 16.243264 9.466598 5.936534 -14.031024 45.130583 103.755452
Elettra-Carroponte2024-5521_pt.jpg 15.719645 9.078676 5.929586 -14.719187 44.791867 104.783036
Elettra-Carroponte2024-5522_pt.jpg 15.179432 8.666678 5.933601 -15.768541 44.465407 106.094554
Elettra-Carroponte2024-5523_pt.jpg 14.507700 8.138228 5.937588 -16.850344 44.190501 107.658277
Elettra-Carroponte2024-5524_pt.jpg 13.783611 7.548168 5.939798 -17.958098 43.913236 109.239209
Elettra-Carroponte2024-5525_pt.jpg 13.073726 6.944405 5.942309 -19.162208 43.604908 110.779006
Elettra-Carroponte2024-5526_pt.jpg 12.393937 6.343062 5.942377 -20.185415 43.345473 112.200357
Elettra-Carroponte2024-5527_pt.jpg 11.747923 5.748698 5.939905 -21.141929 43.040097 113.578883
Elettra-Carroponte2024-5528_pt.jpg 11.158386 5.195270 5.939984 -22.090150 42.696621 114.844297
Elettra-Carroponte2024-5529_pt.jpg 10.611162 4.634526 5.950607 -22.471523 42.264638 115.561965
Elettra-Carroponte2024-5530_pt.jpg 10.067697 4.077541 5.946395 -23.258449 41.783927 116.682813
Elettra-Carroponte2024-5531_pt.jpg 9.533490 3.511397 5.942438 -23.845623 41.460302 117.747365
Elettra-Carroponte2024-5532_pt.jpg 9.002319 2.936791 5.937226 -24.646718 40.981830 118.929739
Elettra-Carroponte2024-5533_pt.jpg 8.460070 2.326693 5.933806 -25.542934 40.507360 120.313843
Elettra-Carroponte2024-5534_pt.jpg 7.933016 1.715007 5.934142 -26.373985 40.207804 121.473448
Elettra-Carroponte2024-5535_pt.jpg 7.419961 1.104263 5.938750 -27.125512 39.830861 122.572421
Elettra-Carroponte2024-5536_pt.jpg 6.936756 0.503287 5.943517 -27.952289 39.432613 123.716735
Elettra-Carroponte2024-5537_pt.jpg 6.461808 -0.107076 5.948329 -28.647196 39.098853 124.806888
Elettra-Carroponte2024-5538_pt.jpg 5.999125 -0.721769 5.954204 -29.389568 38.705663 125.886156
Elettra-Carroponte2024-5539_pt.jpg 5.539996 -1.346260 5.954476 -30.066921 38.229222 126.935488
Elettra-Carroponte2024-5540_pt.jpg 5.107287 -1.962114 5.944943 -30.453005 37.749194 127.859653
Elettra-Carroponte2024-5541_pt.jpg 4.658518 -2.626158 5.940002 -30.979229 37.189114 128.838969
Elettra-Carroponte2024-5542_pt.jpg 4.215113 -3.304569 5.934701 -31.522206 36.599755 129.876756
Elettra-Carroponte2024-5543_pt.jpg 3.781716 -3.994009 5.934141 -31.966787 36.007137 130.914258
Elettra-Carroponte2024-5544_pt.jpg 3.354807 -4.712579 5.930919 -32.784891 35.499216 132.030278
Elettra-Carroponte2024-5545_pt.jpg 2.945542 -5.423656 5.933299 -33.510120 34.971416 133.096394
Elettra-Carroponte2024-5546_pt.jpg 2.582179 -6.075599 5.936669 -34.062449 34.532564 134.123155
Elettra-Carroponte2024-5547_pt.jpg 2.266682 -6.654988 5.941957 -34.620868 34.138731 134.904019
Elettra-Carroponte2024-5548_pt.jpg 1.975502 -7.213119 5.944696 -35.076052 33.854004 135.605045
Elettra-Carroponte2024-5549_pt.jpg 1.686698 -7.794520 5.945047 -35.509071 33.399829 136.422873
Elettra-Carroponte2024-5550_pt.jpg 1.399339 -8.384739 5.943941 -35.900795 32.888505 137.204432
Elettra-Carroponte2024-5551_pt.jpg 1.118052 -8.990821 5.939996 -36.178382 32.403353 137.917559
Elettra-Carroponte2024-5552_pt.jpg 0.841134 -9.601480 5.937273 -36.384683 31.897673 138.462041
Elettra-Carroponte2024-5553_pt.jpg 0.584760 -10.201487 5.932335 -36.463670 31.522148 139.008988
Elettra-Carroponte2024-5554_pt.jpg 0.333287 -10.804092 5.928333 -36.821990 30.999328 139.804069
Elettra-Carroponte2024-5555_pt.jpg 0.087608 -11.408253 5.927184 -37.159106 30.573161 140.551350
Elettra-Carroponte2024-5556_pt.jpg -0.159568 -12.058252 5.922870 -37.611966 30.111532 141.356700
Elettra-Carroponte2024-5557_pt.jpg -0.408924 -12.727040 5.929215 -38.034752 29.494005 142.154824
Elettra-Carroponte2024-5559_pt.jpg -0.883791 -14.074561 5.944341 -38.986029 28.492989 143.688127
Elettra-Carroponte2024-5560_pt.jpg -1.108822 -14.781119 5.949342 -39.361047 28.008694 144.519191
Elettra-Carroponte2024-5561_pt.jpg -1.326826 -15.490862 5.953109 -39.801538 27.471281 145.325795
Elettra-Carroponte2024-5562_pt.jpg -1.537757 -16.206637 5.955686 -40.228809 26.808741 146.003470
Elettra-Carroponte2024-5563_pt.jpg -1.733876 -16.926307 5.948620 -40.378663 26.336837 146.798362
Elettra-Carroponte2024-5564_pt.jpg -1.919073 -17.644633 5.945630 -40.607830 25.589725 147.496203
Elettra-Carroponte2024-5565_pt.jpg -2.092402 -18.368778 5.943083 -40.752541 25.068821 148.279390
Elettra-Carroponte2024-5566_pt.jpg -2.253369 -19.095186 5.941800 -41.038682 24.410862 148.986848
Elettra-Carroponte2024-5567_pt.jpg -2.404892 -19.839279 5.944392 -41.430315 23.706138 149.745280
Elettra-Carroponte2024-5568_pt.jpg -2.550425 -20.611845 5.944697 -41.840012 23.139831 150.537409
Elettra-Carroponte2024-5618_pt.jpg -1.898555 -40.272045 5.971219 -38.827449 -34.992485 -145.947711
Elettra-Carroponte2024-5619_pt.jpg -1.803593 -40.653139 5.972129 -38.619507 -35.280492 -145.539868
Elettra-Carroponte2024-5620_pt.jpg -1.544703 -41.630498 5.966515 -37.671042 -36.001731 -144.228485
Elettra-Carroponte2024-5621_pt.jpg -1.225028 -42.741891 5.962878 -36.751919 -36.842861 -142.900702
Elettra-Carroponte2024-5622_pt.jpg -0.881434 -43.849664 5.962964 -35.691381 -37.718429 -141.391229
Elettra-Carroponte2024-5623_pt.jpg -0.513441 -44.928493 5.966047 -35.058392 -38.482894 -140.076306
Elettra-Carroponte2024-5624_pt.jpg -0.125640 -45.990799 5.975662 -34.144983 -39.322470 -138.547374
Elettra-Carroponte2024-5625_pt.jpg 0.303252 -47.074840 5.986610 -33.378858 -40.119828 -137.119233
Elettra-Carroponte2024-5626_pt.jpg 0.755920 -48.142129 5.993330 -32.417355 -40.915760 -135.542078
Elettra-Carroponte2024-5627_pt.jpg 1.236531 -49.201384 5.987994 -31.285968 -41.594472 -133.950933
Elettra-Carroponte2024-5628_pt.jpg 1.736751 -50.244815 5.979579 -30.023148 -42.241629 -132.310283
Elettra-Carroponte2024-5629_pt.jpg 2.279558 -51.302164 5.977604 -28.741661 -42.909471 -130.570949
Elettra-Carroponte2024-5630_pt.jpg 2.847776 -52.354367 5.978066 -27.706582 -43.655426 -128.840974
Elettra-Carroponte2024-5631_pt.jpg 3.445023 -53.389213 5.987091 -26.559048 -44.352095 -127.120168
Elettra-Carroponte2024-5632_pt.jpg 4.067246 -54.403156 6.000303 -25.528060 -44.979199 -125.342746
Elettra-Carroponte2024-5633_pt.jpg 4.717570 -55.402095 6.005982 -24.277239 -45.588048 -123.454065
Elettra-Carroponte2024-5634_pt.jpg 5.398655 -56.386237 5.996302 -22.762134 -46.086523 -121.570737
Elettra-Carroponte2024-5635_pt.jpg 6.090255 -57.350922 5.991246 -21.126366 -46.509444 -119.598426
Elettra-Carroponte2024-5636_pt.jpg 6.826192 -58.316323 5.992172 -19.563946 -46.897160 -117.609908
Elettra-Carroponte2024-5637_pt.jpg 7.587267 -59.266113 5.999630 -18.038149 -47.466224 -115.639924
Elettra-Carroponte2024-5638_pt.jpg 8.372438 -60.199774 6.006477 -16.809350 -47.924216 -113.569954
Elettra-Carroponte2024-5639_pt.jpg 9.178045 -61.116300 6.019426 -15.417532 -48.410298 -111.509193
Elettra-Carroponte2024-5640_pt.jpg 10.013101 -62.004825 6.027167 -13.745344 -48.744638 -109.267361
Elettra-Carroponte2024-5641_pt.jpg 10.876179 -62.886794 6.021419 -12.098222 -49.020522 -107.137018
Elettra-Carroponte2024-5642_pt.jpg 11.752109 -63.734846 6.022134 -10.271697 -49.160721 -104.948063
Elettra-Carroponte2024-5643_pt.jpg 12.653800 -64.561229 6.021771 -8.514655 -49.367193 -102.701993
