imageName X Y Z Omega Phi Kappa
Elettra-Carroponte2024-5340_pt.jpg 81.979929 -58.056048 5.983895 28.115427 -39.241527 -55.354325
Elettra-Carroponte2024-5341_pt.jpg 82.410067 -57.489254 5.985921 28.712843 -38.867596 -54.392989
Elettra-Carroponte2024-5342_pt.jpg 82.832080 -56.913320 5.984435 29.296461 -38.464531 -53.454391
Elettra-Carroponte2024-5343_pt.jpg 83.246913 -56.331336 5.978644 29.781936 -37.965807 -52.548464
Elettra-Carroponte2024-5344_pt.jpg 83.650216 -55.743688 5.971396 30.258408 -37.516502 -51.695338
Elettra-Carroponte2024-5345_pt.jpg 84.047645 -55.148703 5.965979 30.675711 -37.055680 -50.789041
Elettra-Carroponte2024-5346_pt.jpg 84.436800 -54.546446 5.962014 31.154984 -36.517197 -49.894270
Elettra-Carroponte2024-5347_pt.jpg 84.817305 -53.935320 5.959137 31.790489 -36.054639 -48.969071
Elettra-Carroponte2024-5348_pt.jpg 85.189932 -53.316625 5.958173 32.427931 -35.603320 -48.048648
Elettra-Carroponte2024-5349_pt.jpg 85.550761 -52.696637 5.959524 32.943152 -35.160752 -47.123050
Elettra-Carroponte2024-5350_pt.jpg 85.900823 -52.072440 5.963100 33.543918 -34.759196 -46.217061
Elettra-Carroponte2024-5351_pt.jpg 86.241023 -51.444299 5.969895 34.183441 -34.310670 -45.347633
Elettra-Carroponte2024-5352_pt.jpg 86.571203 -50.808961 5.974085 34.666600 -33.856453 -44.466479
Elettra-Carroponte2024-5353_pt.jpg 86.896411 -50.165617 5.974428 35.083188 -33.373476 -43.561018
Elettra-Carroponte2024-5354_pt.jpg 87.211409 -49.514209 5.969657 35.614666 -32.756856 -42.826307
Elettra-Carroponte2024-5355_pt.jpg 87.518089 -48.859786 5.964802 35.899106 -32.306510 -42.016977
Elettra-Carroponte2024-5356_pt.jpg 87.811794 -48.198390 5.959290 36.223575 -31.684839 -41.220735
Elettra-Carroponte2024-5357_pt.jpg 88.095392 -47.533661 5.954702 36.498757 -31.133956 -40.377337
Elettra-Carroponte2024-5358_pt.jpg 88.368879 -46.858995 5.950178 36.913765 -30.588666 -39.588193
Elettra-Carroponte2024-5359_pt.jpg 88.633919 -46.178922 5.946772 37.255724 -30.151632 -38.673889
Elettra-Carroponte2024-5360_pt.jpg 88.886604 -45.494090 5.945362 37.941183 -29.576829 -37.899651
Elettra-Carroponte2024-5361_pt.jpg 89.129184 -44.808297 5.948098 38.414784 -29.065429 -37.076494
Elettra-Carroponte2024-5362_pt.jpg 89.360206 -44.120956 5.951282 38.790602 -28.560678 -36.187379
Elettra-Carroponte2024-5363_pt.jpg 89.580303 -43.431964 5.953856 39.362094 -27.965404 -35.502743
Elettra-Carroponte2024-5364_pt.jpg 89.791028 -42.746886 5.957585 39.688887 -27.540538 -34.609129
Elettra-Carroponte2024-5365_pt.jpg 89.990057 -42.055126 5.953926 39.986168 -26.998348 -33.919675
Elettra-Carroponte2024-5366_pt.jpg 90.181543 -41.361284 5.950188 40.291798 -26.342459 -33.242813
Elettra-Carroponte2024-5367_pt.jpg 90.360045 -40.664449 5.944917 40.465090 -25.777040 -32.529201
Elettra-Carroponte2024-5368_pt.jpg 90.531515 -39.963714 5.941195 40.745919 -25.133095 -31.892913
Elettra-Carroponte2024-5369_pt.jpg 90.689745 -39.261698 5.936548 40.904824 -24.597451 -31.123171
Elettra-Carroponte2024-5370_pt.jpg 90.839507 -38.551166 5.933489 41.203044 -24.023446 -30.394710
Elettra-Carroponte2024-5371_pt.jpg 90.978304 -37.842791 5.931297 41.578810 -23.397587 -29.710549
Elettra-Carroponte2024-5372_pt.jpg 91.105837 -37.142236 5.932618 41.830181 -22.904621 -28.956903
Elettra-Carroponte2024-5373_pt.jpg 91.223281 -36.438171 5.932319 42.127741 -22.297537 -28.239013
Elettra-Carroponte2024-5374_pt.jpg 91.328697 -35.734691 5.939118 42.518085 -21.856397 -27.593848
Elettra-Carroponte2024-5375_pt.jpg 91.420537 -35.027390 5.942332 42.899471 -21.219664 -26.992988
Elettra-Carroponte2024-5376_pt.jpg 91.506583 -34.320172 5.944243 43.107597 -20.669288 -26.293549
Elettra-Carroponte2024-5377_pt.jpg 91.578940 -33.607384 5.940688 43.291055 -20.165618 -25.665433
Elettra-Carroponte2024-5378_pt.jpg 91.642840 -32.890664 5.934481 43.390461 -19.344314 -24.995390
Elettra-Carroponte2024-5379_pt.jpg 91.696777 -32.177106 5.930296 43.559077 -18.885942 -24.342384
Elettra-Carroponte2024-5380_pt.jpg 91.731899 -31.459999 5.925999 43.688249 -18.359071 -23.672195
Elettra-Carroponte2024-5381_pt.jpg 91.765547 -30.740961 5.924434 43.924238 -17.614593 -23.134474
Elettra-Carroponte2024-5382_pt.jpg 91.787816 -30.022978 5.923366 44.064330 -17.162297 -22.324175
Elettra-Carroponte2024-5383_pt.jpg 91.796119 -29.307778 5.917355 44.284390 -16.473944 -21.664846
Elettra-Carroponte2024-5384_pt.jpg 91.798523 -28.593969 5.927119 44.616467 -15.854260 -21.184531
Elettra-Carroponte2024-5385_pt.jpg 91.786610 -27.881082 5.929958 44.826797 -15.389744 -20.460653
Elettra-Carroponte2024-5386_pt.jpg 91.764847 -27.158885 5.934053 45.063243 -14.756278 -19.868957
Elettra-Carroponte2024-5387_pt.jpg 91.725157 -26.350912 5.937396 45.264559 -14.058496 -19.090127
Elettra-Carroponte2024-5388_pt.jpg 91.668308 -25.512369 5.933706 45.440938 -13.516397 -18.336310
Elettra-Carroponte2024-5389_pt.jpg 91.596514 -24.669282 5.926755 45.381941 -12.654381 -17.658586
Elettra-Carroponte2024-5390_pt.jpg 91.511278 -23.827515 5.921290 45.420825 -11.869516 -16.949486
Elettra-Carroponte2024-5391_pt.jpg 91.406064 -22.985619 5.914429 45.621762 -11.148465 -16.212115
Elettra-Carroponte2024-5392_pt.jpg 91.288550 -22.143348 5.910202 45.741063 -10.391447 -15.450868
Elettra-Carroponte2024-5393_pt.jpg 91.162599 -21.332939 5.909836 45.933692 -9.738917 -14.694220
Elettra-Carroponte2024-5394_pt.jpg 91.020446 -20.526680 5.911035 46.223952 -8.875182 -14.113288
Elettra-Carroponte2024-5395_pt.jpg 90.864725 -19.725377 5.917522 46.400322 -8.255881 -13.296007
Elettra-Carroponte2024-5396_pt.jpg 90.696226 -18.931295 5.923465 46.639120 -7.560395 -12.675530
Elettra-Carroponte2024-5397_pt.jpg 90.515242 -18.139385 5.929743 46.753154 -6.855424 -11.937907
Elettra-Carroponte2024-5398_pt.jpg 90.320239 -17.348120 5.926049 46.721644 -6.174705 -11.156239
Elettra-Carroponte2024-5399_pt.jpg 90.110037 -16.558657 5.921236 46.725880 -5.403558 -10.562498
Elettra-Carroponte2024-5400_pt.jpg 89.894793 -15.795918 5.916499 46.475363 -4.812881 -9.735255
Elettra-Carroponte2024-5401_pt.jpg 89.670734 -15.047924 5.911847 46.433057 -4.001162 -9.209150
Elettra-Carroponte2024-5402_pt.jpg 89.428321 -14.296498 5.909331 46.455866 -3.315113 -8.533815
Elettra-Carroponte2024-5403_pt.jpg 89.178841 -13.552617 5.908532 46.667588 -2.618571 -7.970363
Elettra-Carroponte2024-5404_pt.jpg 88.919845 -12.814982 5.912342 46.749838 -1.902648 -7.298837
Elettra-Carroponte2024-5405_pt.jpg 88.645285 -12.084749 5.916043 46.891300 -1.281455 -6.629517
Elettra-Carroponte2024-5406_pt.jpg 88.356346 -11.357130 5.918837 46.846941 -0.578073 -5.976393
Elettra-Carroponte2024-5407_pt.jpg 88.059086 -10.633721 5.924931 46.906435 0.195956 -5.382948
Elettra-Carroponte2024-5408_pt.jpg 87.758475 -9.932985 5.926665 46.926637 0.800162 -4.776507
Elettra-Carroponte2024-5409_pt.jpg 87.448205 -9.245372 5.922818 46.937789 1.460682 -4.175202
Elettra-Carroponte2024-5410_pt.jpg 87.133042 -8.566224 5.917618 46.888618 2.069944 -3.531934
Elettra-Carroponte2024-5411_pt.jpg 86.805441 -7.896882 5.915174 46.826773 2.639357 -2.902453
Elettra-Carroponte2024-5412_pt.jpg 86.455653 -7.206979 5.911792 46.647650 3.384563 -2.241785
Elettra-Carroponte2024-5413_pt.jpg 86.083610 -6.498998 5.912825 46.662989 4.207383 -1.685129
Elettra-Carroponte2024-5414_pt.jpg 85.704485 -5.808606 5.912392 46.692099 4.802294 -1.012671
Elettra-Carroponte2024-5415_pt.jpg 85.319973 -5.133142 5.916775 46.684758 5.622975 -0.489363
Elettra-Carroponte2024-5416_pt.jpg 84.922043 -4.460303 5.923428 46.719816 6.266469 0.194280
Elettra-Carroponte2024-5417_pt.jpg 84.512949 -3.795862 5.931528 46.756869 6.927445 0.844854
Elettra-Carroponte2024-5418_pt.jpg 84.093282 -3.137696 5.938508 46.715265 7.633185 1.500355
Elettra-Carroponte2024-5419_pt.jpg 83.660660 -2.483233 5.937040 46.632336 8.287034 2.171001
Elettra-Carroponte2024-5420_pt.jpg 83.212395 -1.834802 5.928148 46.346214 8.997173 2.897850
Elettra-Carroponte2024-5421_pt.jpg 82.758647 -1.196521 5.921542 46.071286 9.575717 3.622036
Elettra-Carroponte2024-5422_pt.jpg 82.291324 -0.566838 5.916101 45.791789 10.228064 4.382905
Elettra-Carroponte2024-5423_pt.jpg 81.814034 0.058691 5.912926 45.619367 10.804473 5.148408
Elettra-Carroponte2024-5424_pt.jpg 81.321062 0.680015 5.910191 45.480221 11.597964 5.764168
Elettra-Carroponte2024-5425_pt.jpg 80.824156 1.288669 5.908359 45.420841 12.320201 6.382596
Elettra-Carroponte2024-5426_pt.jpg 80.319060 1.886758 5.912185 45.339857 12.989143 7.038887
Elettra-Carroponte2024-5427_pt.jpg 79.803644 2.478497 5.915336 45.232891 13.675957 7.779724
Elettra-Carroponte2024-5428_pt.jpg 79.273901 3.066423 5.917089 45.218963 14.273921 8.397889
Elettra-Carroponte2024-5429_pt.jpg 78.717339 3.662984 5.919518 45.052727 15.063267 9.004088
Elettra-Carroponte2024-5430_pt.jpg 78.151276 4.250184 5.916827 44.833184 15.762861 9.708722
Elettra-Carroponte2024-5431_pt.jpg 77.588886 4.818684 5.911551 44.527642 16.395603 10.523002
Elettra-Carroponte2024-5432_pt.jpg 77.023611 5.367796 5.906835 44.263929 16.933570 11.298301
Elettra-Carroponte2024-5433_pt.jpg 76.447542 5.905779 5.902553 43.969032 17.676845 12.020172
Elettra-Carroponte2024-5434_pt.jpg 75.861401 6.439838 5.902502 43.727888 18.340119 12.736341
Elettra-Carroponte2024-5435_pt.jpg 75.268541 6.963789 5.900559 43.492139 18.937896 13.600097
Elettra-Carroponte2024-5436_pt.jpg 74.669552 7.471236 5.900182 43.384736 19.661236 14.130160
Elettra-Carroponte2024-5437_pt.jpg 74.064705 7.967185 5.907223 43.200659 20.334634 14.884840
Elettra-Carroponte2024-5438_pt.jpg 73.453891 8.451005 5.913082 42.997732 21.082912 15.537554
Elettra-Carroponte2024-5439_pt.jpg 72.836474 8.925707 5.918574 42.826764 21.757250 16.216819
Elettra-Carroponte2024-5440_pt.jpg 72.209319 9.391151 5.922905 42.533065 22.444557 16.945713
Elettra-Carroponte2024-5441_pt.jpg 71.571761 9.847434 5.922106 42.301762 23.060788 17.599025
Elettra-Carroponte2024-5442_pt.jpg 70.928962 10.291338 5.917159 41.844658 23.583760 18.519798
Elettra-Carroponte2024-5443_pt.jpg 70.279201 10.726451 5.914920 41.448666 24.252810 19.236208
Elettra-Carroponte2024-5444_pt.jpg 69.624434 11.151379 5.914807 41.117177 24.654041 20.189358
Elettra-Carroponte2024-5445_pt.jpg 68.956863 11.565185 5.916786 40.808824 25.330993 20.914300
Elettra-Carroponte2024-5446_pt.jpg 68.284825 11.968894 5.921716 40.521883 26.003544 21.707886
Elettra-Carroponte2024-5447_pt.jpg 67.605846 12.358202 5.925904 40.240254 26.750095 22.351626
Elettra-Carroponte2024-5448_pt.jpg 66.924302 12.735982 5.932518 39.951542 27.413521 23.105342
Elettra-Carroponte2024-5449_pt.jpg 66.240044 13.103349 5.941092 39.651514 28.002295 23.903417
Elettra-Carroponte2024-5450_pt.jpg 65.548942 13.459649 5.948327 39.298630 28.580470 24.763820
Elettra-Carroponte2024-5451_pt.jpg 64.845417 13.806514 5.943196 38.812854 29.227062 25.546459
Elettra-Carroponte2024-5452_pt.jpg 64.140236 14.141260 5.937513 38.250616 29.661951 26.513357
Elettra-Carroponte2024-5453_pt.jpg 63.434392 14.462317 5.929758 37.735018 30.035776 27.479925
Elettra-Carroponte2024-5454_pt.jpg 62.719204 14.772419 5.924586 37.196465 30.506767 28.368564
Elettra-Carroponte2024-5455_pt.jpg 61.993757 15.073210 5.922227 36.546219 31.068696 29.453776
Elettra-Carroponte2024-5456_pt.jpg 61.264739 15.363311 5.922669 36.167902 31.698717 30.167604
Elettra-Carroponte2024-5457_pt.jpg 60.529739 15.639937 5.922149 35.714271 32.276939 31.146091
Elettra-Carroponte2024-5458_pt.jpg 59.759630 15.916161 5.926398 35.290516 32.943735 31.951517
Elettra-Carroponte2024-5459_pt.jpg 58.956755 16.184867 5.931786 34.924332 33.461441 32.906264
Elettra-Carroponte2024-5460_pt.jpg 58.131541 16.447150 5.938262 34.353072 34.308700 33.738883
Elettra-Carroponte2024-5461_pt.jpg 57.257445 16.707530 5.938295 33.763575 34.783208 35.052338
Elettra-Carroponte2024-5462_pt.jpg 56.381683 16.948704 5.933685 33.055662 35.326142 36.214364
Elettra-Carroponte2024-5463_pt.jpg 55.519686 17.171907 5.928992 32.279821 35.900545 37.321403
Elettra-Carroponte2024-5464_pt.jpg 54.651669 17.376134 5.926884 31.608809 36.378102 38.540909
Elettra-Carroponte2024-5465_pt.jpg 53.766149 17.566562 5.922335 30.931686 36.932651 39.688165
Elettra-Carroponte2024-5466_pt.jpg 52.889246 17.738402 5.922343 30.200133 37.511014 40.969966
Elettra-Carroponte2024-5467_pt.jpg 52.009839 17.893280 5.926170 29.508135 38.233665 41.965294
Elettra-Carroponte2024-5468_pt.jpg 51.120657 18.032036 5.933049 28.777515 38.822323 43.203872
Elettra-Carroponte2024-5469_pt.jpg 50.236918 18.153312 5.940628 28.098938 39.407695 44.332825
Elettra-Carroponte2024-5470_pt.jpg 49.338718 18.263152 5.941801 27.311047 39.857375 45.693393
Elettra-Carroponte2024-5471_pt.jpg 48.439999 18.353186 5.936506 26.434006 40.255464 46.942109
Elettra-Carroponte2024-5472_pt.jpg 47.529694 18.425363 5.929963 25.460615 40.605588 48.352099
Elettra-Carroponte2024-5473_pt.jpg 46.615126 18.479021 5.923215 24.424077 41.012404 49.729607
Elettra-Carroponte2024-5474_pt.jpg 45.600895 18.520718 5.916492 23.550108 41.472808 51.155596
Elettra-Carroponte2024-5475_pt.jpg 44.583009 18.536785 5.915059 22.504064 42.000003 52.701714
Elettra-Carroponte2024-5476_pt.jpg 43.566770 18.530025 5.921277 21.579848 42.543061 54.188692
Elettra-Carroponte2024-5477_pt.jpg 42.619586 18.507838 5.928937 20.657972 43.074858 55.543614
Elettra-Carroponte2024-5478_pt.jpg 41.649881 18.469896 5.933866 19.677542 43.525560 57.011505
Elettra-Carroponte2024-5479_pt.jpg 40.685113 18.408646 5.934472 18.674528 43.913179 58.466138
Elettra-Carroponte2024-5480_pt.jpg 39.760777 18.331154 5.930354 17.552119 44.179762 60.075678
Elettra-Carroponte2024-5481_pt.jpg 38.883446 18.240546 5.925238 16.412880 44.383511 61.567672
Elettra-Carroponte2024-5482_pt.jpg 37.984262 18.130893 5.921459 15.256047 44.569711 63.078981
Elettra-Carroponte2024-5483_pt.jpg 37.073741 18.001845 5.919123 14.382686 44.839769 64.585253
Elettra-Carroponte2024-5484_pt.jpg 36.149639 17.848575 5.918897 13.260736 45.232109 66.121052
Elettra-Carroponte2024-5485_pt.jpg 35.411111 17.713436 5.925264 12.331557 45.531387 67.333118
Elettra-Carroponte2024-5486_pt.jpg 34.713532 17.580533 5.931066 11.396663 45.744785 68.583701
Elettra-Carroponte2024-5487_pt.jpg 34.042887 17.438997 5.935773 10.615626 45.995113 69.669241
Elettra-Carroponte2024-5488_pt.jpg 33.376375 17.289887 5.939278 9.933346 46.205921 70.646868
Elettra-Carroponte2024-5489_pt.jpg 32.713478 17.130615 5.939497 9.162528 46.315218 71.848669
Elettra-Carroponte2024-5490_pt.jpg 32.074032 16.967032 5.935977 8.158837 46.361534 73.082772
Elettra-Carroponte2024-5491_pt.jpg 31.470327 16.805947 5.929866 7.446823 46.341496 74.141769
Elettra-Carroponte2024-5492_pt.jpg 30.944066 16.658091 5.926608 6.807775 46.308480 75.062200
Elettra-Carroponte2024-5493_pt.jpg 30.438367 16.509809 5.923152 6.106135 46.320710 75.949371
Elettra-Carroponte2024-5494_pt.jpg 29.964411 16.363606 5.919332 5.541876 46.343419 76.844106
Elettra-Carroponte2024-5495_pt.jpg 29.486509 16.211202 5.918039 5.035378 46.344043 77.708542
Elettra-Carroponte2024-5496_pt.jpg 29.004816 16.052565 5.917296 4.369415 46.434078 78.565614
Elettra-Carroponte2024-5497_pt.jpg 28.475007 15.873279 5.917689 3.385315 46.521298 79.656936
Elettra-Carroponte2024-5498_pt.jpg 27.943843 15.683848 5.916369 2.773134 46.631106 80.566044
Elettra-Carroponte2024-5499_pt.jpg 27.415969 15.489145 5.918032 2.025425 46.726994 81.539152
Elettra-Carroponte2024-5500_pt.jpg 26.890028 15.288107 5.921677 1.291295 46.815419 82.561231
Elettra-Carroponte2024-5501_pt.jpg 26.366604 15.076937 5.924688 0.583755 46.889582 83.536143
Elettra-Carroponte2024-5502_pt.jpg 25.844913 14.861024 5.926977 -0.134402 46.977541 84.471864
Elettra-Carroponte2024-5503_pt.jpg 25.326107 14.639336 5.930202 -0.806436 46.995314 85.505913
Elettra-Carroponte2024-5504_pt.jpg 24.808092 14.412648 5.931010 -1.642897 46.995399 86.528557
Elettra-Carroponte2024-5505_pt.jpg 24.292509 14.177919 5.924263 -2.251542 46.930067 87.540185
Elettra-Carroponte2024-5506_pt.jpg 23.778590 13.937576 5.924510 -3.097434 46.808322 88.607302
Elettra-Carroponte2024-5507_pt.jpg 23.293835 13.705652 5.919278 -3.734003 46.704630 89.611416
Elettra-Carroponte2024-5508_pt.jpg 22.820107 13.464649 5.917896 -4.386841 46.596996 90.507587
Elettra-Carroponte2024-5509_pt.jpg 22.334784 13.221366 5.917454 -5.140417 46.487969 91.457932
Elettra-Carroponte2024-5510_pt.jpg 21.842045 12.963468 5.915046 -5.692025 46.394456 92.436279
Elettra-Carroponte2024-5511_pt.jpg 21.317655 12.682298 5.917305 -6.665705 46.395423 93.433896
Elettra-Carroponte2024-5512_pt.jpg 20.746917 12.363051 5.917406 -7.389886 46.264907 94.632407
Elettra-Carroponte2024-5513_pt.jpg 20.178432 12.035767 5.916943 -8.229396 46.210025 95.734187
Elettra-Carroponte2024-5514_pt.jpg 19.611382 11.698166 5.921289 -9.103827 46.152663 96.920863
Elettra-Carroponte2024-5515_pt.jpg 19.028672 11.340501 5.926721 -9.915650 46.123647 98.046300
Elettra-Carroponte2024-5516_pt.jpg 18.451227 10.975564 5.932872 -10.863058 45.993821 99.266746
Elettra-Carroponte2024-5517_pt.jpg 17.878890 10.600530 5.938324 -11.685866 45.914234 100.398589
Elettra-Carroponte2024-5518_pt.jpg 17.314106 10.220567 5.937827 -12.555421 45.664806 101.614747
Elettra-Carroponte2024-5519_pt.jpg 16.776796 9.843895 5.936617 -13.336246 45.435057 102.625205
Elettra-Carroponte2024-5520_pt.jpg 16.241840 9.466761 5.935573 -14.028196 45.131333 103.758172
Elettra-Carroponte2024-5521_pt.jpg 15.718037 9.078421 5.928374 -14.715716 44.794430 104.785440
Elettra-Carroponte2024-5522_pt.jpg 15.177550 8.665789 5.932372 -15.763153 44.468852 106.099424
Elettra-Carroponte2024-5523_pt.jpg 14.505006 8.136666 5.935837 -16.846717 44.197476 107.663058
Elettra-Carroponte2024-5524_pt.jpg 13.780429 7.545875 5.937459 -17.953830 43.923600 109.244545
Elettra-Carroponte2024-5525_pt.jpg 13.071384 6.943288 5.940402 -19.160471 43.612885 110.781383
Elettra-Carroponte2024-5526_pt.jpg 12.392064 6.342672 5.940683 -20.185469 43.351235 112.202183
Elettra-Carroponte2024-5527_pt.jpg 11.746496 5.748718 5.938227 -21.141379 43.047034 113.580605
Elettra-Carroponte2024-5528_pt.jpg 11.157323 5.195033 5.938169 -22.079492 42.707379 114.841703
Elettra-Carroponte2024-5529_pt.jpg 10.611067 4.636763 5.948682 -22.475277 42.271629 115.566871
Elettra-Carroponte2024-5530_pt.jpg 10.068313 4.080881 5.945128 -23.262781 41.786019 116.685597
Elettra-Carroponte2024-5531_pt.jpg 9.535522 3.515714 5.940860 -23.850037 41.466023 117.751617
Elettra-Carroponte2024-5532_pt.jpg 9.004830 2.941494 5.936163 -24.648649 40.986563 118.930050
Elettra-Carroponte2024-5533_pt.jpg 8.462578 2.333151 5.933598 -25.550323 40.502755 120.312102
Elettra-Carroponte2024-5534_pt.jpg 7.934960 1.718754 5.933385 -26.373103 40.211952 121.478131
Elettra-Carroponte2024-5535_pt.jpg 7.421717 1.108250 5.937859 -27.127544 39.834323 122.576055
Elettra-Carroponte2024-5536_pt.jpg 6.938341 0.506956 5.942538 -27.954614 39.436738 123.721025
Elettra-Carroponte2024-5537_pt.jpg 6.463304 -0.103475 5.947225 -28.651347 39.103058 124.813030
Elettra-Carroponte2024-5538_pt.jpg 6.000584 -0.718647 5.953032 -29.390093 38.712784 125.891148
Elettra-Carroponte2024-5539_pt.jpg 5.541210 -1.343005 5.953263 -30.071128 38.233169 126.939969
Elettra-Carroponte2024-5540_pt.jpg 5.108478 -1.958973 5.943840 -30.454986 37.754067 127.864864
Elettra-Carroponte2024-5541_pt.jpg 4.659664 -2.623276 5.938669 -30.980948 37.196319 128.844560
Elettra-Carroponte2024-5542_pt.jpg 4.216101 -3.301253 5.934262 -31.524544 36.598060 129.874830
Elettra-Carroponte2024-5543_pt.jpg 3.782990 -3.990183 5.933781 -31.970321 36.002770 130.911515
Elettra-Carroponte2024-5544_pt.jpg 3.354444 -4.711368 5.929996 -32.788485 35.495932 132.027381
Elettra-Carroponte2024-5545_pt.jpg 2.945259 -5.423847 5.931730 -33.512024 34.976899 133.106334
Elettra-Carroponte2024-5546_pt.jpg 2.583319 -6.073276 5.935742 -34.062815 34.534731 134.122399
Elettra-Carroponte2024-5547_pt.jpg 2.268943 -6.650817 5.940563 -34.625653 34.142454 134.910138
Elettra-Carroponte2024-5548_pt.jpg 1.977688 -7.208892 5.944035 -35.078393 33.853643 135.605442
Elettra-Carroponte2024-5549_pt.jpg 1.688594 -7.790658 5.944578 -35.511470 33.398510 136.420674
Elettra-Carroponte2024-5550_pt.jpg 1.400949 -8.381059 5.943634 -35.902250 32.884756 137.198559
Elettra-Carroponte2024-5551_pt.jpg 1.120571 -8.986939 5.939756 -36.176692 32.405467 137.913589
Elettra-Carroponte2024-5552_pt.jpg 0.844642 -9.597959 5.936208 -36.385285 31.906948 138.460679
Elettra-Carroponte2024-5553_pt.jpg 0.587553 -10.197301 5.930882 -36.468410 31.528976 139.011766
Elettra-Carroponte2024-5554_pt.jpg 0.335829 -10.800126 5.927002 -36.827482 31.005520 139.806801
Elettra-Carroponte2024-5555_pt.jpg 0.089974 -11.404280 5.925914 -37.165217 30.578885 140.555366
Elettra-Carroponte2024-5556_pt.jpg -0.157124 -12.054337 5.921773 -37.618484 30.117605 141.359463
Elettra-Carroponte2024-5557_pt.jpg -0.406779 -12.723756 5.928114 -38.039698 29.500023 142.158291
Elettra-Carroponte2024-5559_pt.jpg -0.881434 -14.071449 5.943955 -38.987199 28.498739 143.691334
Elettra-Carroponte2024-5560_pt.jpg -1.106728 -14.778159 5.949166 -39.361417 28.013206 144.520900
Elettra-Carroponte2024-5561_pt.jpg -1.324814 -15.488097 5.952705 -39.802603 27.476429 145.327832
Elettra-Carroponte2024-5562_pt.jpg -1.535906 -16.203862 5.955121 -40.230852 26.812303 146.005850
Elettra-Carroponte2024-5563_pt.jpg -1.732028 -16.923743 5.948258 -40.378867 26.341060 146.801228
Elettra-Carroponte2024-5564_pt.jpg -1.917223 -17.642398 5.945537 -40.605170 25.594165 147.496865
Elettra-Carroponte2024-5565_pt.jpg -2.090688 -18.366826 5.943091 -40.748769 25.072684 148.280165
Elettra-Carroponte2024-5566_pt.jpg -2.251546 -19.093266 5.941461 -41.036093 24.416547 148.988329
Elettra-Carroponte2024-5567_pt.jpg -2.403215 -19.837477 5.944131 -41.427314 23.710446 149.746160
Elettra-Carroponte2024-5568_pt.jpg -2.548877 -20.610135 5.944503 -41.835570 23.144852 150.538730
Elettra-Carroponte2024-5618_pt.jpg -1.898117 -40.271212 5.970591 -38.844146 -34.983553 -145.961004
Elettra-Carroponte2024-5619_pt.jpg -1.803197 -40.652579 5.971477 -38.637330 -35.273413 -145.553356
Elettra-Carroponte2024-5620_pt.jpg -1.544266 -41.630920 5.965945 -37.686743 -35.995702 -144.240693
Elettra-Carroponte2024-5621_pt.jpg -1.224914 -42.743310 5.962203 -36.767927 -36.838258 -142.914157
Elettra-Carroponte2024-5622_pt.jpg -0.881089 -43.851981 5.962213 -35.709971 -37.713652 -141.406146
Elettra-Carroponte2024-5623_pt.jpg -0.513282 -44.931558 5.965159 -35.078039 -38.479042 -140.092040
Elettra-Carroponte2024-5624_pt.jpg -0.125441 -45.994824 5.975811 -34.162430 -39.316642 -138.562554
Elettra-Carroponte2024-5625_pt.jpg 0.303407 -47.080211 5.986603 -33.397926 -40.117275 -137.133256
Elettra-Carroponte2024-5626_pt.jpg 0.755675 -48.148601 5.994196 -32.432338 -40.913288 -135.553863
Elettra-Carroponte2024-5627_pt.jpg 1.236273 -49.209108 5.988886 -31.300386 -41.592837 -133.963525
Elettra-Carroponte2024-5628_pt.jpg 1.736386 -50.253365 5.980699 -30.039714 -42.238993 -132.318354
Elettra-Carroponte2024-5629_pt.jpg 2.279019 -51.312735 5.979329 -28.751805 -42.910850 -130.577009
Elettra-Carroponte2024-5630_pt.jpg 2.847639 -52.366718 5.979327 -27.714602 -43.659572 -128.849796
Elettra-Carroponte2024-5631_pt.jpg 3.443210 -53.400142 5.989113 -26.570138 -44.354836 -127.119981
Elettra-Carroponte2024-5632_pt.jpg 4.066393 -54.415937 6.002801 -25.535414 -44.980935 -125.340540
Elettra-Carroponte2024-5633_pt.jpg 4.716619 -55.416247 6.008956 -24.283994 -45.590084 -123.447686
Elettra-Carroponte2024-5634_pt.jpg 5.398333 -56.401557 6.000229 -22.762261 -46.086900 -121.560910
Elettra-Carroponte2024-5635_pt.jpg 6.090683 -57.367269 5.995507 -21.123048 -46.508470 -119.583299
Elettra-Carroponte2024-5636_pt.jpg 6.827344 -58.333504 5.995881 -19.566169 -46.900232 -117.595741
Elettra-Carroponte2024-5637_pt.jpg 7.588289 -59.284408 6.003764 -18.034938 -47.469765 -115.627787
Elettra-Carroponte2024-5638_pt.jpg 8.373360 -60.218913 6.011480 -16.805813 -47.923038 -113.563437
Elettra-Carroponte2024-5639_pt.jpg 9.179255 -61.135211 6.025459 -15.404080 -48.410051 -111.493617
Elettra-Carroponte2024-5640_pt.jpg 10.014168 -62.023843 6.033413 -13.749236 -48.738824 -109.271653
Elettra-Carroponte2024-5641_pt.jpg 10.875165 -62.904442 6.028367 -12.097534 -49.013550 -107.136280
Elettra-Carroponte2024-5642_pt.jpg 11.750591 -63.751541 6.028463 -10.254622 -49.155527 -104.926254
Elettra-Carroponte2024-5643_pt.jpg 12.651790 -64.576078 6.027328 -8.513079 -49.362739 -102.698757
Elettra-Carroponte2024-5644_pt.jpg 13.574709 -65.391730 6.030552 -6.963677 -49.697246 -100.541770
