#Image,X,Y,Z,Omega,Phi,Kappa,SigmaHoriz,SigmaVert
Elettra-Carroponte2024-4463_pt.jpg,-1.8839785110200324,-10.952421260133981,5.6635546727272725,-1.483183,-0.028753,71.03945215890252,2.0,0.5
Elettra-Carroponte2024-4464_pt.jpg,-2.1668872172338,-11.686888846628499,5.6635546727272725,-1.483183,-0.028753,71.94920351414225,2.0,0.5
Elettra-Carroponte2024-4465_pt.jpg,-2.43809450183533,-12.42575729259277,5.6635546727272725,-1.483183,-0.028753,72.85893412958114,2.0,0.5
Elettra-Carroponte2024-4466_pt.jpg,-2.6975319409626053,-13.168840186247065,5.6635546727272725,-1.483183,-0.028753,73.76864409507039,2.0,0.5
Elettra-Carroponte2024-4467_pt.jpg,-2.945134080210302,-13.915950052533535,5.6635546727272725,-1.483183,-0.028753,74.67833350564615,2.0,0.5
Elettra-Carroponte2024-4468_pt.jpg,-3.1808384511434724,-14.666898400414796,5.6635546727272725,-1.483183,-0.028753,75.58800246150423,1.0,0.3
Elettra-Carroponte2024-4469_pt.jpg,-3.4263163524276337,-15.49720444006801,5.6635546727272725,-1.483183,-0.028753,76.58868160051648,2.0,0.5
Elettra-Carroponte2024-4470_pt.jpg,-3.6572491837904835,-16.331672861820593,5.6635546727272725,-1.483183,-0.028753,77.58933626094483,2.0,0.5
Elettra-Carroponte2024-4471_pt.jpg,-3.8735664380531603,-17.17004889023015,5.6635546727272725,-1.483183,-0.028753,78.58996659757423,2.0,0.5
Elettra-Carroponte2024-4472_pt.jpg,-4.07520207038673,-18.01207655680468,5.6635546727272725,-1.483183,-0.028753,79.59057277257028,2.0,0.5
Elettra-Carroponte2024-4473_pt.jpg,-4.262094518476708,-18.85749877815355,5.6635546727272725,-1.483183,-0.028753,80.59115495542773,2.0,0.5
Elettra-Carroponte2024-4474_pt.jpg,-4.434186721318845,-19.706057434478762,5.6635546727272725,-1.483183,-0.028753,81.59171332291686,2.0,0.5
Elettra-Carroponte2024-4475_pt.jpg,-4.591426136640763,-20.557493448382765,5.6635546727272725,-1.483183,-0.028753,82.59224805902818,2.0,0.5
Elettra-Carroponte2024-4476_pt.jpg,-4.733764756943863,-21.41154686396854,5.6635546727272725,-1.483183,-0.028753,83.592759354914,2.0,0.5
Elettra-Carroponte2024-4477_pt.jpg,-4.861159124160679,-22.267956926207965,5.6635546727272725,-1.483183,-0.028753,84.59324740882903,2.0,0.5
Elettra-Carroponte2024-4478_pt.jpg,-4.973570342923324,-23.12646216055416,5.6635546727272725,-1.483183,-0.028753,85.59371242606812,1.0,0.3
Elettra-Carroponte2024-4479_pt.jpg,7.368289144706495,4.003361340409867,5.6635546727272725,-1.483183,-0.028753,50.5983105586304,2.0,0.5
Elettra-Carroponte2024-4480_pt.jpg,33.040483272926856,19.145595899708695,5.6635546727272725,-1.483183,-0.028753,15.572337855607856,2.0,0.5
Elettra-Carroponte2024-4481_pt.jpg,62.754942030419514,16.82185762806003,5.6635546727272725,-1.483183,-0.028753,340.52335583355705,2.0,0.5
Elettra-Carroponte2024-4482_pt.jpg,85.7611245047255,-2.1271367189968267,5.6635546727272725,-1.483183,-0.028753,305.46732967854047,2.0,0.5
Elettra-Carroponte2024-4483_pt.jpg,93.73551021889327,-30.845736811750882,5.6635546727272725,-1.483183,-0.028753,270.42280849468204,2.0,0.5
Elettra-Carroponte2024-4484_pt.jpg,83.79300674800115,-58.943698366588904,5.6635546727272725,-1.483183,-0.028753,235.40412386510377,2.0,0.5
Elettra-Carroponte2024-4485_pt.jpg,59.53076156858325,-76.2553209843469,5.6635546727272725,-1.483183,-0.028753,200.41618716509745,2.0,0.5
Elettra-Carroponte2024-4486_pt.jpg,29.726732292392192,-76.51734714678624,5.6635546727272725,-1.483183,-0.028753,165.45279078309568,2.0,0.5
Elettra-Carroponte2024-4487_pt.jpg,5.163865992593934,-59.63497711340255,5.6635546727272725,-1.483183,-0.028753,130.4989245443512,2.0,0.5
Elettra-Carroponte2024-4488_pt.jpg,-5.271116517946133,-31.71616698813794,5.6635546727272725,-1.483183,-0.028753,95.53617696429518,1.0,0.3
Elettra-Carroponte2024-4489_pt.jpg,-5.226036490121679,-32.46889005921062,5.6635546727272725,-1.483183,-0.028753,96.4072944277163,2.0,0.5
Elettra-Carroponte2024-4490_pt.jpg,-5.169507216934491,-33.2208399723742,5.6635546727272725,-1.483183,-0.028753,97.27839664233437,2.0,0.5
Elettra-Carroponte2024-4491_pt.jpg,-5.1015417895323765,-33.971842589754324,5.6635546727272725,-1.483183,-0.028753,98.1494837988771,2.0,0.5
Elettra-Carroponte2024-4492_pt.jpg,-5.022155947467731,-34.72172399285315,5.6635546727272725,-1.483183,-0.028753,99.02055609151984,2.0,0.5
Elettra-Carroponte2024-4495_pt.jpg,-4.6429417560437045,-37.40446131983221,5.6635546727272725,-1.483183,-0.028753,102.15058968755915,2.0,0.5
Elettra-Carroponte2024-4496_pt.jpg,-4.468589922132878,-38.375173292515704,5.6635546727272725,-1.483183,-0.028753,103.2897785959712,2.0,0.5
Elettra-Carroponte2024-4497_pt.jpg,-4.274953231635941,-39.342222995474415,5.6635546727272725,-1.483183,-0.028753,104.42894415441862,2.0,0.5
Elettra-Carroponte2024-4498_pt.jpg,-4.062108391859262,-40.30522734130033,5.6635546727272725,-1.483183,-0.028753,105.56808684877149,1.0,0.3
Elettra-Carroponte2024-4907_pt.jpg,4.195044217616591,-54.825578393682974,5.940065534482759,1.9345105,-1.076518,295.95507192449486,2.0,0.5
Elettra-Carroponte2024-4908_pt.jpg,4.4238300580471375,-55.17845156742641,5.940065534482759,1.9345105,-1.076518,296.461013936544,1.0,0.3
Elettra-Carroponte2024-4909_pt.jpg,5.124671469641221,-56.21880697442205,5.940065534482759,1.9345105,-1.076518,297.97014062650675,2.0,0.5
Elettra-Carroponte2024-4910_pt.jpg,5.85270766391853,-57.24031632674948,5.940065534482759,1.9345105,-1.076518,299.47924621183347,2.0,0.5
Elettra-Carroponte2024-4911_pt.jpg,6.607432130613049,-58.24226893862435,5.940065534482759,1.9345105,-1.076518,300.98833221864123,2.0,0.5
Elettra-Carroponte2024-4912_pt.jpg,7.388319791859978,-59.22396773030258,5.940065534482759,1.9345105,-1.076518,302.49740018642945,2.0,0.5
Elettra-Carroponte2024-4913_pt.jpg,8.194827367503557,-60.184729713053656,5.940065534482759,1.9345105,-1.076518,304.00645166702583,2.0,0.5
Elettra-Carroponte2024-4925_pt.jpg,17.74106268439447,-68.63888535059996,5.940065534482759,1.9345105,-1.076518,319.3920284197202,2.0,0.5
Elettra-Carroponte2024-4926_pt.jpg,18.443361481492595,-69.1005128180802,5.940065534482759,1.9345105,-1.076518,320.40300496064543,2.0,0.5
Elettra-Carroponte2024-4927_pt.jpg,19.153708138645477,-69.54965772321593,5.940065534482759,1.9345105,-1.076518,321.4139826180677,2.0,0.5
Elettra-Carroponte2024-4928_pt.jpg,19.871880817026792,-69.98617979959272,5.940065534482759,1.9345105,-1.076518,322.4249618774372,2.0,0.5
Elettra-Carroponte2024-4929_pt.jpg,20.597655233770553,-70.40994272286224,5.940065534482759,1.9345105,-1.076518,323.4359432237131,2.0,0.5
Elettra-Carroponte2024-4930_pt.jpg,21.330804732013945,-70.820814153316,5.940065534482759,1.9345105,-1.076518,324.4469271412147,2.0,0.5
Elettra-Carroponte2024-4931_pt.jpg,22.07110035168153,-71.21866577721448,5.940065534482759,1.9345105,-1.076518,325.45791411347324,2.0,0.5
Elettra-Carroponte2024-4932_pt.jpg,22.818310900988582,-71.6033733468592,5.940065534482759,1.9345105,-1.076518,326.4689046230835,1.0,0.3
Elettra-Carroponte2024-4933_pt.jpg,23.869631630144422,-72.11684029037508,5.940065534482759,1.9345105,-1.076518,327.8763846667195,2.0,0.5
Elettra-Carroponte2024-4934_pt.jpg,24.933265583516057,-72.6042891501249,5.940065534482759,1.9345105,-1.076518,329.2838737944606,2.0,0.5
Elettra-Carroponte2024-4935_pt.jpg,26.00856898486001,-73.06542489228165,5.940065534482759,1.9345105,-1.076518,330.69137329606536,2.0,0.5
Elettra-Carroponte2024-4936_pt.jpg,27.094890994870106,-73.49996840932451,5.940065534482759,1.9345105,-1.076518,332.0988844551276,2.0,0.5
Elettra-Carroponte2024-4937_pt.jpg,28.19157410510506,-73.90765668897174,5.940065534482759,1.9345105,-1.076518,333.5064085483124,2.0,0.5
Elettra-Carroponte2024-4938_pt.jpg,29.29795453595284,-74.28824297337178,5.940065534482759,1.9345105,-1.076518,334.91394684459715,2.0,0.5
Elettra-Carroponte2024-4939_pt.jpg,30.41336263839055,-74.64149690845623,5.940065534482759,1.9345105,-1.076518,336.3215006045157,1.0,0.3
Elettra-Carroponte2024-4998_pt.jpg,86.26789791796409,-51.336541602176425,5.940065534482759,1.9345105,-1.076518,55.29414136379468,2.0,0.5
Elettra-Carroponte2024-4999_pt.jpg,86.79035991256396,-50.3175683974112,5.940065534482759,1.9345105,-1.076518,56.67406108216655,2.0,0.5
Elettra-Carroponte2024-5000_pt.jpg,87.28813694728903,-49.286311420934865,5.940065534482759,1.9345105,-1.076518,58.054031634594836,2.0,0.5
Elettra-Carroponte2024-5006_pt.jpg,89.58168613247943,-43.392695829003365,5.940065534482759,1.9345105,-1.076518,65.68163598678454,2.0,0.5
Elettra-Carroponte2024-5007_pt.jpg,89.68015063965495,-43.075617838440905,5.940065534482759,1.9345105,-1.076518,66.08182752425647,1.0,0.3
Elettra-Carroponte2024-5034_pt.jpg,88.45803886242209,-11.691553379310523,5.940065534482759,1.9345105,-1.076518,104.68034661101741,2.0,0.5
Elettra-Carroponte2024-5035_pt.jpg,88.20840354976447,-11.071017697652355,5.940065534482759,1.9345105,-1.076518,105.48723060306483,2.0,0.5
Elettra-Carroponte2024-5036_pt.jpg,87.95006568121109,-10.454054273122228,5.940065534482759,1.9345105,-1.076518,106.29412407404833,1.0,0.3
Elettra-Carroponte2024-5037_pt.jpg,87.53301681324673,-9.506106196133842,5.940065534482759,1.9345105,-1.076518,107.54350227763062,2.0,0.5
Elettra-Carroponte2024-5038_pt.jpg,87.09542508701009,-8.567464200447755,5.940065534482759,1.9345105,-1.076518,108.7929019175195,2.0,0.5
Elettra-Carroponte2024-5039_pt.jpg,86.63749801499662,-7.638573404038656,5.940065534482759,1.9345105,-1.076518,110.04232219731743,2.0,0.5
Elettra-Carroponte2024-5040_pt.jpg,86.15945275302491,-6.719874300717706,5.940065534482759,1.9345105,-1.076518,111.29176231068028,2.0,0.5
Elettra-Carroponte2024-5041_pt.jpg,85.66151599725785,-5.811802551243851,5.940065534482759,1.9345105,-1.076518,112.5412214417043,2.0,0.5
Elettra-Carroponte2024-5042_pt.jpg,85.1439238767002,-4.9147887767269935,5.940065534482759,1.9345105,-1.076518,113.79069876531743,2.0,0.5
Elettra-Carroponte2024-5043_pt.jpg,84.6069218412226,-4.029258354421099,5.940065534482759,1.9345105,-1.076518,115.0401934476757,2.0,0.5
Elettra-Carroponte2024-5044_pt.jpg,84.0507645451656,-3.1556312160039717,5.940065534482759,1.9345105,-1.076518,116.28970464656375,1.0,0.3
Elettra-Carroponte2024-5045_pt.jpg,83.47252953096671,-2.2896606720553443,5.940065534482759,1.9345105,-1.076518,117.54604343062498,2.0,0.5
Elettra-Carroponte2024-5046_pt.jpg,82.8754736696823,-1.4365575052939974,5.940065534482759,1.9345105,-1.076518,118.80239718044128,2.0,0.5
Elettra-Carroponte2024-5047_pt.jpg,82.25988318939348,-0.5967306926653109,5.940065534482759,1.9345105,-1.076518,120.05876501684921,2.0,0.5
Elettra-Carroponte2024-5048_pt.jpg,81.62605320366214,0.22941715355841552,5.940065534482759,1.9345105,-1.076518,121.31514605381373,2.0,0.5
Elettra-Carroponte2024-5049_pt.jpg,80.97428757005389,1.0414899787899579,5.940065534482759,1.9345105,-1.076518,122.57153939885949,2.0,0.5
Elettra-Carroponte2024-5050_pt.jpg,80.30489874446894,1.8390984759953746,5.940065534482759,1.9345105,-1.076518,123.82794415350538,2.0,0.5
Elettra-Carroponte2024-5051_pt.jpg,79.61820763135097,2.6218602723275133,5.940065534482759,1.9345105,-1.076518,125.08435941370273,2.0,0.5
Elettra-Carroponte2024-5052_pt.jpg,78.91454342984593,3.3894001124352044,5.940065534482759,1.9345105,-1.076518,126.34078427027542,1.0,0.3
Elettra-Carroponte2024-5053_pt.jpg,78.27564030877755,4.05801399299893,5.940065534482759,1.9345105,-1.076518,127.45665814388745,2.0,0.5
Elettra-Carroponte2024-5054_pt.jpg,77.62385685588745,4.714078052319415,5.940065534482759,1.9345105,-1.076518,128.572538223077,2.0,0.5
Elettra-Carroponte2024-5055_pt.jpg,76.95943953646176,5.3573442064427255,5.940065534482759,1.9345105,-1.076518,129.68842386244808,2.0,0.5
Elettra-Carroponte2024-5056_pt.jpg,76.2826395931548,5.987569210812659,5.940065534482759,1.9345105,-1.076518,130.8043144144636,2.0,0.5
Elettra-Carroponte2024-5057_pt.jpg,75.5937129509842,6.604514752251234,5.940065534482759,1.9345105,-1.076518,131.92020922969448,2.0,0.5
Elettra-Carroponte2024-5058_pt.jpg,74.89292012055547,7.207947539074333,5.940065534482759,1.9345105,-1.076518,133.03610765706992,2.0,0.5
Elettra-Carroponte2024-5059_pt.jpg,74.1805260995526,7.797639389308642,5.940065534482759,1.9345105,-1.076518,134.15200904412796,2.0,0.5
Elettra-Carroponte2024-5060_pt.jpg,73.45680027253181,8.3733673169763,5.940065534482759,1.9345105,-1.076518,135.2679127372666,2.0,0.5
Elettra-Carroponte2024-5061_pt.jpg,72.7220163090566,8.93491361641479,5.940065534482759,1.9345105,-1.076518,136.38381808199574,1.0,0.3
Elettra-Carroponte2024-5062_pt.jpg,71.97917238150804,9.480109826482156,5.940065534482759,1.9345105,-1.076518,137.49568146124614,2.0,0.5
Elettra-Carroponte2024-5063_pt.jpg,71.2259050064364,10.010811503340534,5.940065534482759,1.9345105,-1.076518,138.60754518134274,2.0,0.5
Elettra-Carroponte2024-5064_pt.jpg,70.4624969640746,10.526819419001647,5.940065534482759,1.9345105,-1.076518,139.71940859374433,2.0,0.5
Elettra-Carroponte2024-5065_pt.jpg,69.68923484151132,11.027939861586553,5.940065534482759,1.9345105,-1.076518,140.83127105002734,2.0,0.5
Elettra-Carroponte2024-5066_pt.jpg,68.90640892510477,11.51398470804606,5.940065534482759,1.9345105,-1.076518,141.94313190213393,2.0,0.5
Elettra-Carroponte2024-5067_pt.jpg,68.11431309150791,11.984771494783018,5.940065534482759,1.9345105,-1.076518,143.05499050261955,2.0,0.5
Elettra-Carroponte2024-5068_pt.jpg,67.31324469734565,12.440123486150014,5.940065534482759,1.9345105,-1.076518,144.16684620490065,2.0,0.5
Elettra-Carroponte2024-5069_pt.jpg,66.50350446758571,12.879869740796856,5.940065534482759,1.9345105,-1.076518,145.27869836350186,2.0,0.5
Elettra-Carroponte2024-5070_pt.jpg,65.68539638264505,13.303845175842703,5.940065534482759,1.9345105,-1.076518,146.39054633430277,1.0,0.3
Elettra-Carroponte2024-5071_pt.jpg,64.86347840673267,13.709841859245621,5.940065534482759,1.9345105,-1.076518,147.49669570967495,2.0,0.5
Elettra-Carroponte2024-5072_pt.jpg,64.03388744189688,14.099920437387127,5.940065534482759,1.9345105,-1.076518,148.60283967318622,2.0,0.5
Elettra-Carroponte2024-5073_pt.jpg,63.19693173917471,14.473935968806508,5.940065534482759,1.9345105,-1.076518,149.708977595999,2.0,0.5
Elettra-Carroponte2024-5074_pt.jpg,62.352922286118165,14.831749480587817,5.940065534482759,1.9345105,-1.076518,150.8151088515611,2.0,0.5
Elettra-Carroponte2024-5075_pt.jpg,61.502172691240595,15.173228019998021,5.940065534482759,1.9345105,-1.076518,151.9212328158431,2.0,0.5
Elettra-Carroponte2024-5076_pt.jpg,60.64499906748921,15.498244703888247,5.940065534482759,1.9345105,-1.076518,153.02734886757383,2.0,0.5
Elettra-Carroponte2024-5077_pt.jpg,59.78171991478703,15.806678765839727,5.940065534482759,1.9345105,-1.076518,154.1334563884754,2.0,0.5
Elettra-Carroponte2024-5078_pt.jpg,58.91265600168791,16.098415601036983,5.940065534482759,1.9345105,-1.076518,155.23955476349659,2.0,0.5
Elettra-Carroponte2024-5079_pt.jpg,58.038130246188544,16.373346808851508,5.940065534482759,1.9345105,-1.076518,156.34564338104542,1.0,0.3
Elettra-Carroponte2024-5080_pt.jpg,57.15687445436396,16.631820875144413,5.940065534482759,1.9345105,-1.076518,157.45371922670853,2.0,0.5
Elettra-Carroponte2024-5081_pt.jpg,56.270791828630166,16.87322964454414,5.940065534482759,1.9345105,-1.076518,158.5617840622674,2.0,0.5
Elettra-Carroponte2024-5082_pt.jpg,55.380212800898484,17.09748309253291,5.940065534482759,1.9345105,-1.076518,159.66983728464277,2.0,0.5
Elettra-Carroponte2024-5083_pt.jpg,54.48546947984787,17.30449759203885,5.940065534482759,1.9345105,-1.076518,160.77787829516166,2.0,0.5
Elettra-Carroponte2024-5084_pt.jpg,53.586895527077274,17.494195944621595,5.940065534482759,1.9345105,-1.076518,161.88590649978386,2.0,0.5
Elettra-Carroponte2024-5085_pt.jpg,52.68482603267879,17.666507409260625,5.940065534482759,1.9345105,-1.076518,162.99392130932648,2.0,0.5
Elettra-Carroponte2024-5086_pt.jpg,51.77959739027815,17.821367728735503,5.940065534482759,1.9345105,-1.076518,164.10192213968702,2.0,0.5
Elettra-Carroponte2024-5087_pt.jpg,50.87154717158908,17.958719153588262,5.940065534482759,1.9345105,-1.076518,165.20990841206384,2.0,0.5
Elettra-Carroponte2024-5088_pt.jpg,49.96101400052834,18.07851046365895,5.940065534482759,1.9345105,-1.076518,166.31787955317498,1.0,0.3
Elettra-Carroponte2024-5089_pt.jpg,48.91698136279954,18.19393699875718,5.940065534482759,1.9345105,-1.076518,167.58510540454802,2.0,0.5
Elettra-Carroponte2024-5090_pt.jpg,47.870654125689356,18.286277382821375,5.940065534482759,1.9345105,-1.076518,168.85230987978963,2.0,0.5
Elettra-Carroponte2024-5091_pt.jpg,46.822542718382216,18.355486569497693,5.940065534482759,1.9345105,-1.076518,170.11949214988772,2.0,0.5
Elettra-Carroponte2024-5092_pt.jpg,45.77315844043322,18.401530796510407,5.940065534482759,1.9345105,-1.076518,171.38665139683593,2.0,0.5
Elettra-Carroponte2024-5093_pt.jpg,44.72301321234116,18.42438760213203,5.940065534482759,1.9345105,-1.076518,172.6537868140362,2.0,0.5
Elettra-Carroponte2024-5094_pt.jpg,43.67261932581871,18.424045836140884,5.940065534482759,1.9345105,-1.076518,173.92089760669592,2.0,0.5
Elettra-Carroponte2024-5095_pt.jpg,42.6224891938814,18.400505665260468,5.940065534482759,1.9345105,-1.076518,175.1879829922189,2.0,0.5
Elettra-Carroponte2024-5096_pt.jpg,41.57313510087754,18.353778573078117,5.940065534482759,1.9345105,-1.076518,176.45504220059013,1.0,0.3
Elettra-Carroponte2024-5097_pt.jpg,40.655552715748584,18.293856737521544,5.940065534482759,1.9345105,-1.076518,177.56422503587328,2.0,0.5
Elettra-Carroponte2024-5098_pt.jpg,39.739300404015545,18.216205201031407,5.940065534482759,1.9345105,-1.076518,178.6733867302829,2.0,0.5
Elettra-Carroponte2024-5099_pt.jpg,38.82472071012502,18.120852993932914,5.940065534482759,1.9345105,-1.076518,179.7825267923144,2.0,0.5
Elettra-Carroponte2024-5100_pt.jpg,37.912155553209026,18.007835764015,5.940065534482759,1.9345105,-1.076518,180.89164473866487,2.0,0.5
Elettra-Carroponte2024-5101_pt.jpg,37.00194609925718,17.877195763203233,5.940065534482759,1.9345105,-1.076518,182.00074009441397,2.0,0.5
Elettra-Carroponte2024-5102_pt.jpg,36.09443263357048,17.72898183176379,5.940065534482759,1.9345105,-1.076518,183.10981239320205,2.0,0.5
Elettra-Carroponte2024-5103_pt.jpg,35.18995443354436,17.563249380044304,5.940065534482759,1.9345105,-1.076518,184.21886117740496,2.0,0.5
Elettra-Carroponte2024-5104_pt.jpg,34.288849641828556,17.38006036775854,5.940065534482759,1.9345105,-1.076518,185.32788599830468,2.0,0.5
Elettra-Carroponte2024-5105_pt.jpg,33.3914551399111,17.179483280822467,5.940065534482759,1.9345105,-1.076518,186.43688641625744,1.0,0.3
Elettra-Carroponte2024-5106_pt.jpg,32.49490975349323,16.96078048992438,5.940065534482759,1.9345105,-1.076518,187.54983974023713,2.0,0.5
Elettra-Carroponte2024-5107_pt.jpg,31.60277681170874,16.72472254187622,5.940065534482759,1.9345105,-1.076518,188.6627676268646,2.0,0.5
Elettra-Carroponte2024-5108_pt.jpg,30.715392238759378,16.471398322060473,5.940065534482759,1.9345105,-1.076518,189.77566966029707,2.0,0.5
Elettra-Carroponte2024-5109_pt.jpg,29.833090170893662,16.200903217310596,5.940065534482759,1.9345105,-1.076518,190.88854543454164,2.0,0.5
Elettra-Carroponte2024-5110_pt.jpg,28.956202830590982,15.913339079993975,5.940065534482759,1.9345105,-1.076518,192.0013945536066,2.0,0.5
Elettra-Carroponte2024-5111_pt.jpg,28.08506040146639,15.608814189660386,5.940065534482759,1.9345105,-1.076518,193.11421663164964,2.0,0.5
Elettra-Carroponte2024-5112_pt.jpg,27.21999090394312,15.287443212270396,5.940065534482759,1.9345105,-1.076518,194.22701129312185,2.0,0.5
Elettra-Carroponte2024-5113_pt.jpg,26.361320071739566,14.949347157018906,5.940065534482759,1.9345105,-1.076518,195.33977817290742,2.0,0.5
Elettra-Carroponte2024-5114_pt.jpg,25.509371229217344,14.59465333077037,5.940065534482759,1.9345105,-1.076518,196.45251691645962,1.0,0.3
Elettra-Carroponte2024-5115_pt.jpg,24.6650168928826,14.223744065549155,5.940065534482759,1.9345105,-1.076518,197.56449745901216,2.0,0.5
Elettra-Carroponte2024-5116_pt.jpg,23.82801362206497,13.836531652325071,5.940065534482759,1.9345105,-1.076518,198.67644922646053,2.0,0.5
Elettra-Carroponte2024-5117_pt.jpg,22.998676169180015,13.433161701093532,5.940065534482759,1.9345105,-1.076518,199.78837189736083,2.0,0.5
Elettra-Carroponte2024-5118_pt.jpg,22.177316403936892,13.013785897840641,5.940065534482759,1.9345105,-1.076518,200.90026516131024,2.0,0.5
Elettra-Carroponte2024-5119_pt.jpg,21.364243196060723,12.578561947502237,5.940065534482759,1.9345105,-1.076518,202.01212871906165,2.0,0.5
Elettra-Carroponte2024-5120_pt.jpg,20.559762299143053,12.127653514659393,5.940065534482759,1.9345105,-1.076518,203.12396228263339,2.0,0.5
Elettra-Carroponte2024-5121_pt.jpg,19.76417623566431,11.661230161992918,5.940065534482759,1.9345105,-1.076518,204.2357655754148,2.0,0.5
Elettra-Carroponte2024-5122_pt.jpg,18.977784183231098,11.179467286519838,5.940065534482759,1.9345105,-1.076518,205.34753833226745,2.0,0.5
Elettra-Carroponte2024-5123_pt.jpg,18.2008818620714,10.682546053635868,5.940065534482759,1.9345105,-1.076518,206.4592802996218,1.0,0.3
Elettra-Carroponte2024-5124_pt.jpg,17.432389084749396,10.169718186868032,5.940065534482759,1.9345105,-1.076518,207.5729930397456,2.0,0.5
Elettra-Carroponte2024-5125_pt.jpg,16.674003479896424,9.64205840625035,5.940065534482759,1.9345105,-1.076518,208.68667440521608,2.0,0.5
Elettra-Carroponte2024-5126_pt.jpg,15.926011263962092,9.09976585178238,5.940065534482759,1.9345105,-1.076518,209.80032417655656,2.0,0.5
Elettra-Carroponte2024-5127_pt.jpg,15.1886947309075,8.543045185905804,5.940065534482759,1.9345105,-1.076518,210.91394214628696,2.0,0.5
Elettra-Carroponte2024-5128_pt.jpg,14.462332145666721,7.972106516264276,5.940065534482759,1.9345105,-1.076518,212.02752811899921,2.0,0.5
Elettra-Carroponte2024-5129_pt.jpg,13.747197639129052,7.387165316408364,5.940065534482759,1.9345105,-1.076518,213.14108191142662,2.0,0.5
Elettra-Carroponte2024-5130_pt.jpg,13.043561104681448,6.788442344475399,5.940065534482759,1.9345105,-1.076518,214.25460335250938,2.0,0.5
Elettra-Carroponte2024-5131_pt.jpg,12.351688096349989,6.176163559874695,5.940065534482759,1.9345105,-1.076518,215.3680922834556,2.0,0.5
Elettra-Carroponte2024-5132_pt.jpg,11.67183972857935,5.550560038010133,5.940065534482759,1.9345105,-1.076518,216.4815485577966,1.0,0.3
Elettra-Carroponte2024-5133_pt.jpg,10.94274688470228,4.851739264028247,5.940065534482759,1.9345105,-1.076518,217.69864542268755,2.0,0.5
Elettra-Carroponte2024-5134_pt.jpg,10.228657536343043,4.13759414453132,5.940065534482759,1.9345105,-1.076518,218.91570294812237,2.0,0.5
Elettra-Carroponte2024-5135_pt.jpg,9.529893705195292,3.4084467263632305,5.940065534482759,1.9345105,-1.076518,220.13272099373455,2.0,0.5
Elettra-Carroponte2024-5136_pt.jpg,8.846770501844183,2.664625821719703,5.940065534482759,1.9345105,-1.076518,221.34969943701276,2.0,0.5
Elettra-Carroponte2024-5137_pt.jpg,8.179595983665749,1.906466859868825,5.940065534482759,1.9345105,-1.076518,222.56663817335033,2.0,0.5
Elettra-Carroponte2024-5138_pt.jpg,7.528671015907193,1.1343117358879233,5.940065534482759,1.9345105,-1.076518,223.78353711608474,2.0,0.5
Elettra-Carroponte2024-5139_pt.jpg,6.894289136010386,0.34850865648444795,5.940065534482759,1.9345105,-1.076518,225.00039619653018,2.0,0.5
Elettra-Carroponte2024-5140_pt.jpg,6.276736421239818,-0.4505880170294212,5.940065534482759,1.9345105,-1.076518,226.21721536400145,1.0,0.3
Elettra-Carroponte2024-5141_pt.jpg,5.981180294509905,-0.8457855063951847,5.940065534482759,1.9345105,-1.076518,226.8117880242583,2.0,0.5
Elettra-Carroponte2024-5142_pt.jpg,5.689740896607397,-1.2440285942182179,5.940065534482759,1.9345105,-1.076518,227.4063511441911,2.0,0.5
Elettra-Carroponte2024-5143_pt.jpg,5.402449608928983,-1.6452743987728233,5.940065534482759,1.9345105,-1.076518,228.00090472258108,2.0,0.5
Elettra-Carroponte2024-5144_pt.jpg,5.119337366214182,-2.049479715009028,5.940065534482759,1.9345105,-1.076518,228.59544875923712,2.0,0.5
Elettra-Carroponte2024-5145_pt.jpg,4.840434653214402,-2.4566010192046654,5.940065534482759,1.9345105,-1.076518,229.18998325499552,2.0,0.5
Elettra-Carroponte2024-5146_pt.jpg,4.565771501410417,-2.866594473652043,5.940065534482759,1.9345105,-1.076518,229.7845082117198,2.0,0.5
Elettra-Carroponte2024-5147_pt.jpg,4.295377485778623,-3.27941593137815,5.940065534482759,1.9345105,-1.076518,230.37902363230012,2.0,0.5
Elettra-Carroponte2024-5148_pt.jpg,4.029281721606544,-3.695020940898363,5.940065534482759,1.9345105,-1.076518,230.9735295206529,2.0,0.5
Elettra-Carroponte2024-5149_pt.jpg,3.7675128613577726,-4.113364751002724,5.940065534482759,1.9345105,-1.076518,231.5680258817202,2.0,0.5
Elettra-Carroponte2024-5150_pt.jpg,3.5100990915866674,-4.534402315574869,5.940065534482759,1.9345105,-1.076518,232.16251272146883,2.0,0.5
Elettra-Carroponte2024-5151_pt.jpg,3.2570681299034376,-4.958088298442192,5.940065534482759,1.9345105,-1.076518,232.75699004688988,2.0,0.5
Elettra-Carroponte2024-5152_pt.jpg,3.0084472219894494,-5.384377078257732,5.940065534482759,1.9345105,-1.076518,233.35145786599736,2.0,0.5
Elettra-Carroponte2024-5153_pt.jpg,2.764263138663594,-5.81322275341245,5.940065534482759,1.9345105,-1.076518,233.94591618782738,2.0,0.5
Elettra-Carroponte2024-5154_pt.jpg,2.5245421729996025,-6.244579146977838,5.940065534482759,1.9345105,-1.076518,234.54036502243684,2.0,0.5
Elettra-Carroponte2024-5155_pt.jpg,2.289310137494951,-6.678399811678052,5.940065534482759,1.9345105,-1.076518,235.13480438090238,2.0,0.5
